cell_number,neighbours,nation,productivity,national_productivity,border_cell,India,SEA,cell_into_conflict,nation_in_conflict,prod_faced,already_conflict,river,ruggedness,uniform_productivity,uniform_national_productivity,religion,language_group,temp_min,temp_max,religion_1450,ruggedness_vrm,hemid_temp_min,hemid_temp_max,wc_temp_max,wc_temp_min,productivity_gaezv4,national_productivity_gaezv4
126,"110,111,125,127,142,143",126,0.617168053,0.617168053,1,1,0,0,,,0,0,7.587523736,1,1,3,7,168.4725001,328.4756663,2,0.36660631,173.7545,327.5415,332.3782799,182.6282536,39.19354839,39.19354839
127,"111,112,126,128,143,144",127,1.332546742,1.332546742,1,1,0,0,,,0,0,5.929322872,1,1,3,7,177.6901665,337.4830006,2,0.425126498,180.8148333,335.8463333,340.9265401,192.414807,0.0001,0.0001
128,"112,113,127,129,144,145",128,4.568898057,4.568898057,1,1,0,0,,,0,1,5.160491522,1,1,3,7,170.0856666,337.3191661,1,0.411150072,172.4503333,335.1075,344.6641266,188.5636468,0.0001,0.0001
129,"113,114,128,130,145,146",129,3.4861647,3.4861647,1,1,0,0,,,0,1,6.090478648,1,1,3,7,168.7108333,327.8886672,1,0.311559851,170.4785,325.1766667,338.7103934,185.1336067,0.0001,0.0001
130,"114,115,129,131,146,147",130,1.568231845,1.568231845,1,1,0,0,,,0,0,3.097170767,1,1,3,7,187.44,313.7226664,2,0.319682423,187.4245,312.1346667,330.8724479,194.8158538,0.0001,0.0001
131,"115,130,147,148",131,4.377505708,4.377505708,1,1,0,0,,,0,1,0.993022818,1,1,3,7,204.7834213,305.4041332,1,0.511394026,203.280343,304.4632806,315.1621243,208.8316717,88.08737864,88.08737864
132,"116,133,149",132,0.807102462,0.807102462,1,0,0,0,,,0,0,18.86833151,1,1,3,7,17.9047859,141.6892571,3,0.133378243,34.84705489,170.0476908,136.3433535,32.91919686,994.872,994.872
133,"116,117,132,134,149,150",133,2.665899941,2.665899941,1,0,0,0,,,0,0,25.87691728,1,1,3,7,10.43691437,134.6639889,3,0.119231569,26.32044846,160.9275435,122.9290295,28.36781801,1441.904,1441.904
134,"117,118,133,135,150,151",134,1.161053488,1.161053488,1,0,0,0,,,0,0,9.671478047,1,1,3,7,82.03296519,220.2305892,2,0.2668989,98.14943106,247.5083668,226.2344712,95.33228241,1172.256,1172.256
135,"118,119,134,136,151,152",135,7.030717368,7.030717368,1,0,0,0,,,0,0,6.401358816,1,1,3,7,87.21720216,227.4702143,2,0.308504482,99.937751,253.9226908,240.9832328,102.1695248,913.952,913.952
136,"119,120,135,137,152,153",136,5.715810259,5.715810259,1,0,0,0,,,0,0,22.78791162,1,1,3,7,23.98912311,151.4027778,2,0.126898611,32.05789826,177.0001673,160.366506,38.9225502,1120.616,1120.616
137,"120,121,136,138,153,154",137,10.24054821,10.24054821,1,0,0,0,,,0,0,27.07143028,1,1,3,7,-42.18758361,86.50234275,2,0.100910579,-32.88018742,106.2935074,87.07024767,-32.52486616,410.464,410.464
138,"121,122,137,139,154,155",138,6.983172828,6.983172828,1,0,0,0,,,0,0,12.43205658,1,1,3,7,-3.649096381,147.0364792,2,0.167182897,12.86797189,157.8303213,131.9667804,-7.804390913,625.864,625.864
139,"122,123,138,140,155,156",139,5.872427969,5.872427969,1,0,0,0,,,0,0,5.591477638,1,1,3,7,26.99882862,182.2615462,2,0.255544005,39.40060241,190.2083333,172.9086413,26.5936278,597.76,597.76
140,"123,124,139,141,156,157",140,1.974208241,1.974208241,1,1,0,0,,,0,0,6.935563874,1,1,3,7,53.91047527,208.3569277,2,0.25847952,61.24732262,207.7630522,205.3376841,59.20907634,552.536,552.536
141,"124,125,140,142,157,158",141,0.433154991,0.433154991,1,1,0,0,,,0,0,8.783586111,1,1,3,7,80.71854088,236.5552212,2,0.225512719,85.49414324,232.2146921,237.8133734,90.43665323,414.696,414.696
142,"125,126,141,143,158,159",142,0.318709792,0.318709792,1,1,0,0,,,0,0,12.50318725,1,1,3,7,138.525435,295.1889229,2,0.210876876,142.8411981,293.9123159,300.3667671,156.109411,55.72,55.72
143,"126,127,142,144,159,160",143,1.153245222,1.153245222,1,1,0,0,,,0,0,2.861116457,1,1,3,7,185.8452141,333.9278779,2,0.423111191,189.169344,332.4748996,343.7442972,193.1874228,0.0001,0.0001
144,"127,128,143,145,160,161",144,7.197932407,7.197932407,1,1,0,0,,,0,1,1.263589656,1,1,3,7,186.2448125,337.8206163,1,0.504553869,189.438755,335.895917,343.8252409,192.6908702,0.0001,0.0001
145,"128,129,144,146,161,162",145,4.010448813,4.010448813,1,1,0,0,,,0,1,2.065019137,1,1,3,7,173.647423,338.649431,1,0.426670777,176.7921687,335.875502,353.1023156,185.8449732,0.0001,0.0001
146,"129,130,145,147,162,163",146,6.063996938,6.063996938,1,1,0,0,,,0,1,1.519490946,1,1,3,7,186.6002344,337.2257361,1,0.467250705,188.0453481,334.4476238,343.4569746,193.9275303,0.0001,0.0001
147,"130,131,146,148,163,164",147,5.79003838,5.79003838,1,1,0,0,,,0,1,1.130091197,1,1,3,7,195.1745313,327.0538825,1,0.504586794,193.6320281,325.5266064,334.253561,202.2944512,23.792,23.792
148,"131,147,164,165",148,4.103889228,4.103889228,1,1,0,0,,,0,1,1.538148747,1,1,1,6,199.6516828,312.2828398,1,0.436951987,195.8327176,311.2179803,320.9295085,209.0079743,763.1636364,763.1636364
149,"132,133,150,167,168",149,0.72536237,0.72536237,1,0,0,0,,,0,0,36.30293517,1,1,3,7,-48.4106667,65.28166672,3,0.072826518,-31.3005,93.39666667,61.1076133,-23.30695999,361.5241935,361.5241935
150,"133,134,149,151,168,169",150,1.446492061,1.446492061,1,0,0,0,,,0,0,16.09200098,1,1,3,7,61.49750004,197.1183332,3,0.16165557,79.56816667,226.1718333,196.5607334,80.20455332,2510.491935,2510.491935
151,"134,135,150,152,169,170",151,6.407653232,6.407653232,1,0,0,0,,,0,0,9.040267025,1,1,3,7,82.1945001,224.6965,2,0.282806689,100.2466667,253.4688333,229.9054733,95.26231343,1324.540323,1324.540323
152,"135,136,151,153,170,171",152,4.618938152,4.618938152,1,0,0,0,,,0,0,23.42110889,1,1,3,7,36.41100007,155.5706668,2,0.129690788,47.682,180.4746667,167.3609867,48.45668,1030.403226,1030.403226
153,"136,137,152,154,171,172",153,13.88971843,13.88971843,1,0,0,0,,,0,0,28.07719704,1,1,3,7,5.276666744,114.203,2,0.107651805,12.7875,136.0956667,125.2703866,12.43270669,869.7580645,869.7580645
154,"137,138,153,155,172,173",154,20.66167419,20.66167419,1,0,0,0,,,0,0,16.11934998,1,1,3,7,20.17249996,157.7808333,2,0.132731868,38.72233333,161.9058333,158.2954932,26.02094666,1011.637097,1011.637097
155,"138,139,154,156,173,174",155,9.902404946,9.902404946,1,1,0,0,,,0,0,15.30921416,1,1,3,7,33.36266669,174.1483333,2,0.180252414,53.287,171.6616667,165.5892934,34.03256003,976.8387097,976.8387097
156,"139,140,155,157,174,175",156,4.824425893,4.824425893,1,1,0,0,,,0,0,13.75571598,1,1,3,7,78.57716677,226.6146668,2,0.170245779,88.33166667,225.0226667,215.8856665,89.08096674,636.016129,636.016129
157,"140,141,156,158,175,176",157,0.294553462,0.294553462,1,1,0,0,,,0,0,10.7251291,1,1,3,7,94.7548334,240.3890001,2,0.205821971,100.817,230.5305,232.0117267,104.8777933,530.1209677,530.1209677
158,"141,142,157,159,176,177",158,0.376377787,0.376377787,1,1,0,0,,,0,0,8.990965359,1,1,3,7,111.9883334,263.6834998,2,0.219713984,114.4056667,259.3825,264.846,128.2868201,471.8951613,471.8951613
159,"142,143,158,160,177,178",159,0.435832988,0.435832988,1,1,0,0,,,0,0,7.544572335,1,1,3,7,146.7938335,298.1821667,2,0.21221829,149.1216667,296.2921667,312.63908,163.8300133,302.8387097,302.8387097
160,"143,144,159,161,178,179",160,5.956910792,5.956910792,1,1,0,0,,,0,1,1.380086807,1,1,3,7,183.4610002,333.4233336,1,0.469427783,186.9201667,330.707,341.2847733,191.2706201,0.0001,0.0001
161,"144,145,160,162,179,180",161,1.517242526,1.517242526,1,1,0,0,,,0,1,3.152089712,1,1,1,6,180.3454999,335.8171661,1,0.333924109,184.2811667,332.521,360.1310328,190.0185203,0.0001,0.0001
162,"145,146,161,163,180,181",162,1.710902273,1.710902273,1,1,0,0,,,0,1,3.038065504,1,1,1,7,177.5713335,338.2143337,1,0.393051883,180.9261667,334.3498333,356.26508,188.7072065,0.0001,0.0001
163,"146,147,162,164,181,182",163,4.378982823,4.378982823,1,1,0,0,,,0,1,1.597839924,1,1,1,7,182.6780004,337.6886668,1,0.469084913,182.5923333,334.8065,346.5746532,192.1708863,0.0001,0.0001
164,"147,148,163,165,182,183",164,2.605090714,2.605090714,1,1,0,0,,,0,1,2.181981683,1,1,1,6,185.4354998,333.7286671,1,0.442277748,181.1201667,332.4256667,340.3362266,201.312047,177.0080645,177.0080645
165,"148,164,166,183,184",165,9.056878188,9.056878188,1,1,0,0,,,0,0,2.00049618,1,1,1,6,194.3823319,313.713698,1,0.35465067,187.9129113,313.1793634,331.3861617,203.1453112,859.4836066,859.4836066
166,"165,184,185",166,16.01335439,16.01335439,1,1,0,0,,,0,0,1.317581795,1,1,1,6,210.9940901,290.666667,1,0.369399268,206.7192671,291.7603428,312.731349,216.317925,1189.371795,1189.371795
167,"149,168,186",167,1.323095017,1.323095017,1,0,0,0,,,0,0,29.7719805,1,1,3,7,-30.00518747,85.20582327,3,0.081072832,-11.58467202,113.4139893,96.01113126,-11.08608433,361.6,361.6
168,"149,150,167,169,186,187",168,0.737639552,0.737639552,1,0,0,0,,,0,0,28.65084965,1,1,3,7,-5.095548855,116.745482,3,0.097507737,9.854082999,142.9757363,116.8447055,15.37731594,1589.032,1589.032
169,"150,151,168,170,187,188",169,1.617484774,1.617484774,1,0,0,0,,,0,0,24.17363994,1,1,3,7,19.75150605,151.9568275,3,0.122003776,35.55655957,178.5376506,151.543166,40.02632532,1501.184,1501.184
170,"151,152,169,171,188,189",170,1.809248876,1.809248876,1,0,0,0,,,0,0,28.64071685,1,1,3,7,6.604752397,128.4106422,2,0.108378273,18.12483266,153.0371486,132.9792302,19.18583004,966.904,966.904
171,"152,153,170,172,189,190",171,2.502363466,2.502363466,1,0,0,0,,,0,0,36.72826748,1,1,3,7,-65.5706158,28.32881524,2,0.075644669,-55.52794511,45.31894244,34.22251,-58.37119145,125.536,125.536
172,"153,154,171,173,190,191",172,11.40231235,11.40231235,1,0,0,0,,,0,0,24.58459953,1,1,3,7,74.84621813,197.2130186,2,0.1293571,88.90796519,201.9146586,206.8032731,82.26752348,915.424,915.424
173,"154,155,172,174,191,192",173,6.542121198,6.542121198,1,1,0,0,,,0,0,20.23999791,1,1,3,7,79.77911654,204.0122154,2,0.149956313,95.72707497,198.8587684,202.438514,79.6140027,1663.792,1663.792
174,"155,156,173,175,192,193",174,3.374558923,3.374558923,1,1,0,0,,,0,0,11.57806144,1,1,3,7,132.5215863,267.8125839,2,0.201786127,142.7935074,264.3498996,266.1325835,137.2042638,849.52,849.52
175,"156,157,174,176,193,194",175,3.22093915,3.22093915,1,1,0,0,,,0,0,10.50411943,1,1,3,7,145.9695452,291.7849732,2,0.300918228,153.1348728,283.6621486,289.4691096,153.4941096,299.728,299.728
176,"157,158,175,177,194,195",176,2.85311939,2.85311939,1,1,0,0,,,0,1,11.6730249,1,1,3,7,138.9912983,288.3236271,2,0.212275806,142.5125502,279.7675703,286.3449799,152.3753817,274.152,274.152
177,"158,159,176,178,195,196",177,5.782714081,5.782714081,1,1,0,0,,,0,1,6.851365934,1,1,3,7,156.2653948,310.10425,2,0.32980444,156.9196787,307.3669679,315.7222692,171.5913052,237.456,237.456
178,"159,160,177,179,196,197",178,9.252104138,9.252104138,1,1,0,0,,,0,1,1.590358895,1,1,3,7,173.570114,331.7461515,1,0.500315668,176.8922356,328.5927041,337.4070883,184.4887082,0.0001,0.0001
179,"160,161,178,180,197,198",179,2.136106791,2.136106791,1,1,0,0,,,0,1,2.287927289,1,1,1,6,177.5341365,332.8907301,1,0.331051387,181.9114793,328.7506693,355.0538289,189.5181326,0.0001,0.0001
180,"161,162,179,181,198,199",180,2.347888523,2.347888523,1,1,0,0,,,0,0,2.638251888,1,1,1,6,179.0647592,334.2013049,1,0.396309504,183.1921017,329.5873494,357.5262447,190.8981326,0.0001,0.0001
181,"162,163,180,182,199,200",181,1.761279435,1.761279435,1,1,0,0,,,0,0,3.363371809,1,1,1,6,179.1154619,335.3900597,1,0.371928251,180.9871151,331.3405288,356.1139153,187.9128313,0.0001,0.0001
182,"163,164,181,183,200,201",182,1.406378118,1.406378118,1,1,0,0,,,0,0,3.34875132,1,1,1,7,180.6047524,337.4663659,1,0.346079224,178.7598728,335.1315261,351.8099793,192.1633533,155.832,155.832
183,"164,165,182,184,201,202",183,4.271145627,4.271145627,1,1,0,0,,,0,0,1.755509082,1,1,1,6,183.0828312,337.874833,1,0.45792575,177.060743,337.5888554,336.6863453,203.2560105,633.272,633.272
184,"165,166,183,185,202,203",184,13.15699574,13.15699574,1,1,0,0,,,0,0,1.47605832,1,1,1,6,191.3088723,325.1098672,1,0.457788054,183.9844527,322.8277363,327.7627452,203.2534579,1139.518519,1139.518519
185,"166,184,203,204",185,14.89367856,14.89367856,1,1,0,0,,,0,0,1.971470957,1,1,1,6,200.0209591,306.1327967,1,0.378626544,197.5496311,300.6971831,322.0954796,207.4473601,2007.32,2007.32
186,"167,168,187,205,206",186,0.724635948,0.724635948,1,0,0,0,,,0,0,35.02202611,1,1,2,7,-49.84483333,63.95416667,3,0.071723458,-36.148,87.2025,67.54285339,-40.94653334,496.84,496.84
187,"168,169,186,188,206,207",187,0.792815767,0.792815767,1,0,0,0,,,0,0,38.06859621,1,1,2,7,-47.98900008,63.83483331,3,0.065189706,-36.8825,84.84116667,66.86493994,-36.05745999,322.024,322.024
188,"169,170,187,189,207,208",188,1.214148455,1.214148455,1,0,0,0,,,0,0,31.83245652,1,1,2,7,-27.94533338,83.39366679,3,0.083652707,-19.03683333,105.263,88.4969801,-20.47594665,496.016,496.016
189,"170,171,188,190,208,209",189,1.070005017,1.070005017,1,1,0,0,,,0,0,37.04203991,1,1,3,7,-59.5791668,36.21533329,2,0.066385441,-52.9705,54.77016667,44.3077533,-55.69296665,128.024,128.024
190,"171,172,189,191,209,210",190,4.7030295,4.7030295,1,1,0,0,,,0,0,36.66741268,1,1,3,7,20.37199994,124.8828332,2,0.081301886,36.94466667,126.4011667,132.2159067,24.85795334,1720.904,1720.904
191,"172,173,190,192,210,211",191,8.007478487,8.007478487,1,1,0,0,,,0,0,17.0864281,1,1,3,7,127.3524998,254.9366668,2,0.168162884,139.0131667,249.9411667,260.8552599,129.6028067,1322.216,1322.216
192,"173,174,191,193,211,212",192,3.323706175,3.323706175,1,1,0,0,,,0,0,10.85227727,1,1,3,7,153.9346665,280.4356663,2,0.21551792,159.6825,276.0416667,286.7342866,154.3812666,894.528,894.528
193,"174,175,192,194,212,213",193,6.421784849,6.421784849,1,1,0,0,,,0,0,2.892360796,1,1,3,7,167.0906666,311.2321661,2,0.410980402,173.9491667,304.8035,317.6099997,168.6950998,379.024,379.024
194,"175,176,193,195,213,214",194,5.766565907,5.766565907,1,1,0,0,,,0,1,1.200015416,1,1,3,7,168.9706665,323.2703332,1,0.511912567,176.2915,311.6308333,326.0188266,171.4449403,6.656,6.656
195,"176,177,194,196,214,215",195,10.08683088,10.08683088,1,1,0,0,,,0,1,1.30788145,1,1,3,7,173.7011666,326.463,1,0.506108239,175.1306667,321.4016667,325.7070802,177.3035331,0.0001,0.0001
196,"177,178,195,197,215,216",196,11.18277267,11.18277267,1,1,0,0,,,0,1,1.090024914,1,1,1,7,172.0030002,327.6163333,1,0.512504507,174.7638333,324.7965,330.3227067,180.5854267,0.0001,0.0001
197,"178,179,196,198,216,217",197,1.723208277,1.723208277,1,1,0,0,,,0,0,2.124950685,1,1,1,6,173.7083332,330.3155003,1,0.365161735,179.3106667,325.7763333,350.5676733,186.2285537,0.0001,0.0001
198,"179,180,197,199,217,218",198,5.417547874,5.417547874,1,1,0,0,,,0,0,1.818004021,1,1,1,6,179.6764998,330.3689999,1,0.42383986,184.3325,325.1578333,348.7559531,192.9138734,0.0001,0.0001
199,"180,181,198,200,218,219",199,2.960383456,2.960383456,1,1,0,0,,,0,0,2.156091504,1,1,1,6,184.1903333,327.2353333,1,0.391130778,187.2695,322.7546667,346.5740865,189.7806001,0.0001,0.0001
200,"181,182,199,201,219,220",200,2.664237135,2.664237135,1,1,0,0,,,0,0,3.385277433,1,1,1,6,188.1885001,334.0759994,1,0.303436048,188.765,330.339,351.5763798,192.0774532,172.632,172.632
201,"182,183,200,202,220,221",201,4.262312959,4.262312959,1,1,0,0,,,0,0,1.779333894,1,1,1,6,186.8231667,342.4206663,1,0.486127375,185.0825,339.0921667,348.0660266,202.6571732,709.008,709.008
202,"183,184,201,203,221,222",202,8.983630961,8.983630961,1,1,0,0,,,0,0,1.304407025,1,1,1,6,188.3241666,338.3121667,1,0.473334192,181.2593333,336.6545,342.6992132,202.0511599,1054.168,1054.168
203,"184,185,202,204,222,223",203,14.55899469,14.55899469,1,1,0,0,,,0,0,1.580218483,1,1,1,6,186.9778335,332.9414999,1,0.350150427,181.1796667,321.3621667,331.3680265,198.6539601,1801.856,1801.856
204,"185,203,223",204,13.46043313,13.46043313,1,1,0,0,,,0,0,2.508289122,1,1,1,6,200.1666664,309.2722911,1,0.35643453,198.345679,298.5720165,328.9206973,204.8052805,1954.120968,1954.120968
205,"186,206,224",205,0.982430004,0.982430004,1,0,0,0,,,0,0,31.36766094,1,1,2,8,-55.41247484,58.90543264,3,0.083917463,-40.68343394,82.66532529,64.07895372,-55.48264255,284.733871,284.733871
206,"186,187,205,207,224,225",206,0.167476416,0.167476416,1,0,0,0,,,0,0,38.9527463,1,1,2,8,-97.35362176,7.194667962,3,0.061143646,-86.15761234,24.56656606,5.267726371,-101.530114,38.70967742,38.70967742
207,"187,188,206,208,225,226",207,0.173302046,0.173302046,1,0,0,0,,,0,0,36.02825948,1,1,2,8,-70.32008719,33.54325957,3,0.065872249,-58.90979209,50.66498994,38.18523139,-69.37851781,45.39516129,45.39516129
208,"188,189,207,209,226,227",208,0.533710762,0.533710762,1,1,0,0,,,0,0,37.5672697,1,1,2,8,-77.95892021,17.12374247,3,0.06163535,-69.80767941,35.1732059,26.20767938,-78.73395038,25.37096774,25.37096774
209,"189,190,208,210,227,228",209,1.419227678,1.419227678,1,1,0,0,,,0,0,38.93860183,1,1,2,7,-7.605298466,89.8779343,3,0.068590955,4.858651911,97.88246144,98.83474177,-7.269295716,1368.298387,1368.298387
210,"190,191,209,211,228,229",210,7.377396934,7.377396934,1,1,0,0,,,0,0,20.1894035,1,1,3,7,114.9242117,243.5878602,2,0.152150773,129.8051643,239.4669685,244.6162843,114.7859625,4277.862903,4277.862903
211,"191,192,210,212,229,230",211,5.561041841,5.561041841,1,1,0,0,,,0,0,7.012921516,1,1,3,7,150.1913145,289.80181,2,0.273412585,157.5477867,281.8658618,292.1242585,153.7212542,1753.024194,1753.024194
212,"192,193,211,213,230,231",212,7.164199513,7.164199513,1,1,0,0,,,0,0,4.936143277,1,1,3,7,156.7639168,300.8729042,2,0.294095419,164.5856808,289.8957076,304.4751173,160.5172368,971.1451613,971.1451613
213,"193,194,212,214,231,232",213,5.843477638,5.843477638,1,1,0,0,,,0,1,1.286501655,1,1,3,7,166.509557,315.9213613,2,0.513123426,175.59222,299.8169014,326.175017,168.4860362,342.7096774,342.7096774
214,"194,195,213,215,232,233",214,10.54045263,10.54045263,1,1,0,0,,,0,1,1.2149331,1,1,1,7,171.295439,320.1623076,1,0.502395895,177.518444,307.9418176,323.9379881,173.3228637,0.0001,0.0001
215,"195,196,214,216,233,234",215,10.30075061,10.30075061,1,1,0,0,,,0,1,1.137107913,1,1,1,7,172.9592554,324.5318582,1,0.507984972,177.5715962,321.0291751,327.6899466,179.0280949,0.0001,0.0001
216,"196,197,215,217,234,235",216,2.140579073,2.140579073,1,1,0,0,,,0,0,1.715146198,1,1,1,6,175.5731055,328.2821933,1,0.434356449,182.5987592,324.8955399,346.444836,186.5701673,0.0001,0.0001
217,"197,198,216,218,235,236",217,2.408010616,2.408010616,1,1,0,0,,,0,0,2.135175494,1,1,1,6,179.1779009,328.2275321,1,0.407330345,185.6277666,323.0454393,346.1112005,190.1967946,0.0001,0.0001
218,"198,199,217,219,236,237",218,3.160470359,3.160470359,1,1,0,0,,,0,0,1.663659702,1,1,1,6,183.168008,323.5199532,1,0.437383764,186.5972502,318.8625084,340.7959754,189.970892,0.0001,0.0001
219,"199,200,218,220,237,238",219,4.657702818,4.657702818,1,1,0,0,,,0,0,2.742942898,1,1,1,6,194.4119717,330.6686794,1,0.360096034,196.4892689,326.9111335,346.631053,196.7588331,158.6048387,158.6048387
220,"200,201,219,221,238,239",220,6.900792546,6.900792546,1,1,0,0,,,0,0,2.007469366,1,1,1,6,188.7471498,336.1002688,1,0.406673439,189.9498659,329.2219987,344.9643728,197.2995904,1029.967742,1029.967742
221,"201,202,220,222,239,240",221,16.23406566,16.23406566,1,1,0,0,,,0,0,1.160209262,1,1,1,6,187.6545944,341.1485579,1,0.49588051,185.2692824,334.3896714,346.2463715,199.2977326,1258.177419,1258.177419
222,"202,203,221,223,240,241",222,16.53203604,16.53203604,1,1,0,0,,,0,0,1.118824755,1,1,1,6,193.9517106,336.8336683,1,0.506930036,187.240275,331.7563716,344.4732128,202.9342594,1515.435484,1515.435484
223,"203,204,222,241,242",223,14.80611773,14.80611773,1,1,0,0,,,0,0,1.660797546,1,1,1,6,201.6956181,329.3519164,1,0.416104363,195.2472613,318.5052817,338.1253394,205.8731329,1831.455357,1831.455357
224,"205,206,225,247,248",224,0.261568751,0.261568751,1,0,0,0,,,0,0,26.36601668,1,1,2,8,-109.1081667,-3.794666685,3,0.076174075,-98.21983333,12.965,-0.514153348,-121.8949933,28.992,28.992
225,"206,207,224,226,248,249",225,0.042536996,0.042536996,1,0,0,0,,,0,0,33.2742303,1,1,2,8,-98.605,3.135166711,3,0.071441686,-85.81933333,15.70183333,12.19049332,-104.7747865,18.432,18.432
226,"207,208,225,227,249,250",226,0.407983295,0.407983295,1,1,0,0,,,0,0,27.89056913,1,1,2,8,-88.08800009,9.586500023,3,0.068975121,-75.15416667,23.464,19.81102666,-92.73740661,0.0001,0.0001
227,"208,209,226,228,250,251",227,0.562294294,0.562294294,1,1,0,0,,,0,0,39.06524618,1,1,2,7,-59.23883337,34.45000005,3,0.062712106,-47.64066667,46.61466667,42.61819333,-62.24076002,53.912,53.912
228,"209,210,227,229,251,252",228,2.122043248,2.122043248,1,1,0,0,,,0,0,40.39264058,1,1,2,7,32.63483339,133.2206665,3,0.071295563,47.397,136.8911667,139.4489867,32.82430664,2606.024,2606.024
229,"210,211,228,230,252,253",229,10.72272012,10.72272012,1,1,0,0,,,0,0,17.82628661,1,1,3,7,127.5001666,259.6580002,2,0.19603361,138.7128333,254.1226667,255.59724,127.0492401,4668.928,4668.928
230,"211,212,229,231,253,254",230,9.130876443,9.130876443,1,1,0,0,,,0,0,3.956984744,1,1,3,7,141.0518333,295.4366668,2,0.238087254,156.6891667,277.5223333,290.1532401,148.1177333,2987.08,2987.08
231,"212,213,230,232,254,255",231,11.38326859,11.38326859,1,1,0,0,,,0,0,2.189874005,1,1,3,7,157.9735,309.7303329,2,0.478014666,171.9078333,287.436,305.2943668,165.4045534,1091.072,1091.072
232,"213,214,231,233,255,256",232,11.44276139,11.44276139,1,1,0,0,,,0,0,1.110500571,1,1,1,7,166.8864999,310.8283336,2,0.520800167,177.3048333,287.844,310.533873,170.5098999,275.64,275.64
233,"214,215,232,234,256,257",233,12.00178545,12.00178545,1,1,0,0,,,0,1,0.970265922,1,1,1,7,169.1974999,318.8321666,1,0.506664151,176.6573333,309.2156667,323.1839334,177.0861865,0.0001,0.0001
234,"215,216,233,235,257,258",234,4.728096709,4.728096709,1,1,0,0,,,0,0,1.521588317,1,1,1,6,173.9505001,328.7173331,1,0.483843986,182.6798333,325.5726667,340.5544798,183.7308667,0.0001,0.0001
